Geo_Code,Prov_Name,FED_Name,GNR,Topic,Characteristic,Total,Male,Female
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Income of individuals in 2010,"$5,000 to $9,999",6090,2060,4030
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Income of individuals in 2010,"$10,000 to $14,999",8695,3135,5565
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Income of individuals in 2010,"$15,000 to $19,999",12505,4990,7510
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Income of individuals in 2010,"$20,000 to $29,999",14245,7185,7060
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Income of individuals in 2010,"$30,000 to $39,999",9770,5855,3920
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Income of individuals in 2010,"$40,000 to $49,999",5410,3365,2040
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Income of individuals in 2010,"$50,000 to $59,999",3120,1840,1280
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Income of individuals in 2010,"$60,000 to $79,999",3595,2240,1355
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Income of individuals in 2010,"$80,000 to $99,999",705,545,155
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Income of individuals in 2010,"$100,000 and over",625,575,50
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,Total income in 2010 of population aged 15 years and over,67730,32405,35325
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"Under $5,000",5680,2715,2970
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"$5,000 to $9,999",5300,2240,3060
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"$10,000 to $14,999",5645,2235,3405
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"$15,000 to $19,999",5420,1910,3510
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"$20,000 to $29,999",9135,3875,5265
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"$30,000 to $39,999",7835,3465,4370
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"$40,000 to $49,999",6130,2910,3220
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"$50,000 to $59,999",4755,2445,2310
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"$60,000 to $79,999",6635,3665,2970
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"$80,000 to $99,999",3925,2265,1660
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"$100,000 and over",4695,3530,1160
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"$100,000 to $124,999",1935,1325,610
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"$125,000 and over",2760,2205,555
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,After-tax income in 2010 of population 15 years and over,67730,32405,35325
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"Under $5,000",5825,2745,3075
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"$5,000 to $9,999",5470,2225,3240
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"$10,000 to $14,999",5690,2370,3320
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"$15,000 to $19,999",6140,2285,3860
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"$20,000 to $29,999",11160,4645,6515
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"$30,000 to $39,999",8880,4105,4775
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"$40,000 to $49,999",6860,3510,3350
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"$50,000 to $59,999",4885,2595,2290
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"$60,000 to $79,999",5870,3505,2370
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"$80,000 to $99,999",1945,1400,545
10006,Newfoundland and Labrador,St. John's East,27.8,Income of individuals in 2010,"$100,000 and over",2390,1860,530
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,Total income in 2010 of population aged 15 years and over,69275,32510,36765
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"Under $5,000",4770,2100,2675
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"$5,000 to $9,999",5245,2025,3225
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"$10,000 to $14,999",6105,2245,3860
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"$15,000 to $19,999",6465,2210,4255
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"$20,000 to $29,999",10455,4455,6000
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"$30,000 to $39,999",9480,4295,5190
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"$40,000 to $49,999",6820,3490,3330
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"$50,000 to $59,999",4945,2875,2075
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"$60,000 to $79,999",6115,3310,2805
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"$80,000 to $99,999",2875,1645,1230
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"$100,000 and over",3105,2560,545
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"$100,000 to $124,999",1565,1245,325
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"$125,000 and over",1535,1320,220
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,After-tax income in 2010 of population 15 years and over,69275,32510,36765
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"Under $5,000",4860,2105,2750
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"$5,000 to $9,999",5360,2040,3320
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"$10,000 to $14,999",6265,2305,3965
