Geo_Code,Prov_Name,FED_Name,GNR,Topic,Characteristic,Total,Male,Female
10004,Newfoundland and Labrador,Labrador,29,Education,Bachelor's degree,1450,525,930
10004,Newfoundland and Labrador,Labrador,29,Education,"University certificate, diploma or degree above bachelor level",590,245,340
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Education,"Total population aged 15 years and over by highest certificate, diploma or degree",74550,35935,38620
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Education,"No certificate, diploma or degree",25355,12225,13130
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Education,High school diploma or equivalent,16920,7720,9195
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Education,"Postsecondary certificate, diploma or degree",32275,15990,16290
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Education,Apprenticeship or trades certificate or diploma,9795,6505,3290
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Education,"College, CEGEP or other non-university certificate or diploma",13730,5885,7845
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Education,University certificate or diploma below bachelor level,1895,685,1215
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Education,"University certificate, diploma or degree at bachelor level or above",6855,2910,3945
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Education,Bachelor's degree,4410,1750,2655
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Education,"University certificate, diploma or degree above bachelor level",2455,1165,1285
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Education,"Total population aged 25 to 64 years by highest certificate, diploma or degree",49935,23850,26080
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Education,"No certificate, diploma or degree",13080,6520,6565
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Education,High school diploma or equivalent,10425,4660,5760
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Education,"Postsecondary certificate, diploma or degree",26430,12680,13755
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Education,Apprenticeship or trades certificate or diploma,7530,4950,2580
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Education,"College, CEGEP or other non-university certificate or diploma",11590,4765,6825
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Education,University certificate or diploma below bachelor level,1435,545,890
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Education,"University certificate, diploma or degree at bachelor level or above",5875,2410,3465
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Education,Bachelor's degree,3700,1395,2300
10005,Newfoundland and Labrador,Long Range Mountains,32.4,Education,"University certificate, diploma or degree above bachelor level",2180,1015,1165
10006,Newfoundland and Labrador,St. John's East,27.8,Education,"Total population aged 15 years and over by highest certificate, diploma or degree",67725,32405,35325
10006,Newfoundland and Labrador,St. John's East,27.8,Education,"No certificate, diploma or degree",10105,5060,5050
10006,Newfoundland and Labrador,St. John's East,27.8,Education,High school diploma or equivalent,15745,7535,8205
10006,Newfoundland and Labrador,St. John's East,27.8,Education,"Postsecondary certificate, diploma or degree",41880,19815,22070
10006,Newfoundland and Labrador,St. John's East,27.8,Education,Apprenticeship or trades certificate or diploma,6640,4090,2545
10006,Newfoundland and Labrador,St. John's East,27.8,Education,"College, CEGEP or other non-university certificate or diploma",13415,5560,7855
10006,Newfoundland and Labrador,St. John's East,27.8,Education,University certificate or diploma below bachelor level,2725,1145,1580
10006,Newfoundland and Labrador,St. John's East,27.8,Education,"University certificate, diploma or degree at bachelor level or above",19105,9010,10095
10006,Newfoundland and Labrador,St. John's East,27.8,Education,Bachelor's degree,11345,5135,6210
10006,Newfoundland and Labrador,St. John's East,27.8,Education,"University certificate, diploma or degree above bachelor level",7760,3880,3885
10006,Newfoundland and Labrador,St. John's East,27.8,Education,"Total population aged 25 to 64 years by highest certificate, diploma or degree",46140,21845,24295
10006,Newfoundland and Labrador,St. John's East,27.8,Education,"No certificate, diploma or degree",4310,2200,2110
10006,Newfoundland and Labrador,St. John's East,27.8,Education,High school diploma or equivalent,8035,3825,4210
10006,Newfoundland and Labrador,St. John's East,27.8,Education,"Postsecondary certificate, diploma or degree",33795,15820,17975
10006,Newfoundland and Labrador,St. John's East,27.8,Education,Apprenticeship or trades certificate or diploma,5110,3145,1960
10006,Newfoundland and Labrador,St. John's East,27.8,Education,"College, CEGEP or other non-university certificate or diploma",10805,4520,6280
10006,Newfoundland and Labrador,St. John's East,27.8,Education,University certificate or diploma below bachelor level,1935,850,1085
10006,Newfoundland and Labrador,St. John's East,27.8,Education,"University certificate, diploma or degree at bachelor level or above",15945,7300,8645
10006,Newfoundland and Labrador,St. John's East,27.8,Education,Bachelor's degree,9445,4285,5160
10006,Newfoundland and Labrador,St. John's East,27.8,Education,"University certificate, diploma or degree above bachelor level",6505,3020,3485
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Education,"Total population aged 15 years and over by highest certificate, diploma or degree",69275,32515,36760
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Education,"No certificate, diploma or degree",12845,6140,6700
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Education,High school diploma or equivalent,17910,8480,9425
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Education,"Postsecondary certificate, diploma or degree",38525,17890,20635
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Education,Apprenticeship or trades certificate or diploma,7455,4730,2725
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Education,"College, CEGEP or other non-university certificate or diploma",15920,6585,9330
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Education,University certificate or diploma below bachelor level,2870,1310,1565
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Education,"University certificate, diploma or degree at bachelor level or above",12280,5270,7015
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Education,Bachelor's degree,8535,3525,5010
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Education,"University certificate, diploma or degree above bachelor level",3740,1740,2005
